,username,retweets,likes,text,hashtags,time
69,GobiernoMX,221,533,"Ningún partido político en México podrá tener futuro si no afianza sus principios e ideales, señaló el presidente @lopezobrador_.

Indicó que la iniciativa de #ReformaElectoral será profunda para que no haya obstáculos y se pueda practicar la democracia a plenitud en México. https://t.co/MPisD1RQhn",['ReformaElectoral'],2021-09-09 00:00:01
70,GobiernoMX,222,544,"El #AIFA es una de las obras más importantes en su tipo que se construye en el mundo, informó el presidente @lopezobrador_.

Su costo será tres veces menor que el presupuestado para el aeropuerto de Texcoco; con ese ahorro se financiará otra gran obra: el @TrenMayaMX. https://t.co/9qHqMkA5sx",['AIFA'],2021-09-08 22:31:31
71,GobiernoMX,343,942,"El presidente @lopezobrador_ celebró la decisión del @GobCDMX de colocar la escultura de una mujer indígena en Paseo de la Reforma, porque es un reconocimiento a la grandeza cultural del México prehispánico; a todo lo que en el pasado se menospreciaba y discriminaba. https://t.co/YXjzYGLLSA",[],2021-09-08 21:30:00
72,GobiernoMX,83,217,"Tras el sismo de anoche de 7.1 grados, con epicentro en las costas de Acapulco, no se presentaron afectaciones graves, salvo algunos cortes de energía eléctrica y cancelación de vuelos. 

Se reportó una persona fallecida en el estado de Guerrero. https://t.co/0HHbXhu1X9",[],2021-09-08 20:25:00
73,GobiernoMX,299,920,"El futuro y presente de cualquier organización política depende de sus cimientos, que son los principios y los ideales. 

La ciudadanía merece partidos políticos con principios claros para saber el barco y el puerto en el que deciden simpatizar o sumarse. https://t.co/wE3xahl4kz",[],2021-09-08 19:01:42
74,GobiernoMX,152,343,La figura de Josefa Ortiz de Domínguez encarna una herencia histórica de pasión por la patria y convicciones democráticas frente al autoritarismo. En el 253 aniversario de su natalicio la recordamos como una de las madres de nuestra nación y ejemplo de lucha por nuestra libertad. https://t.co/ykQnhloz2s,[],2021-09-08 17:27:06
75,GobiernoMX,280,569,#ConferenciaPresidente | Miércoles 8 de septiembre de 2021 https://t.co/5TXpC0owF2,['ConferenciaPresidente'],2021-09-08 11:56:25
76,GobiernoMX,1161,0,"RT @Claudiashein: Hasta el momento, se reporta saldo blanco luego del sismo y no hay lesionados en la Ciudad. Sólo algunas personas con cri…",[],2021-09-08 04:40:00
77,GobiernoMX,7100,0,RT @lopezobrador_: Informe sobre el sismo con epicentro en Guerrero. https://t.co/5VP0Kh47rL,[],2021-09-08 03:00:42
78,GobiernoMX,194,451,"Del 22 al 25 de septiembre se llevará a cabo en la Base Aérea Militar de Santa Lucía la 4a edición de la Feria Aeroespacial México @FAMEXTweet, uno de los eventos más importantes de la industria aeronáutica. 

Este año contará con la presencia de EEUU como invitado especial. https://t.co/FLcqaF8bRH",[],2021-09-08 01:20:00
79,GobiernoMX,56,132,"El Director General del @Tu_IMSS, @zoerobledo confirmó que son 16 pacientes fallecidos y se rescató con vida a un enfermo de covid de 84 años de edad.
De igual forma, agradecemos el apoyo a la @GN_MEXICO_ y los rescatistas del @GobCDMX.
Sigamos los protocolos de protección civil.",[],2021-09-08 00:51:07
80,GobiernoMX,240,483,"Continúan labores de auxilio a la población en Tula, Hidalgo. Gracias al apoyo de @SEDENAmx, @SEMAR_mx, @conagua_mx, @CFEmx y autoridades estatales, se ha logrado bajar el nivel del agua y rescatar a pacientes del Hospital GZ No. 5 del IMSS. Se recomienda acudir a los refugios. https://t.co/SZUpe7sErG",[],2021-09-08 00:24:29
81,GobiernoMX,493,979,"La nota soberana de México está tres niveles arriba del Grado de Inversión, por lo que es “extremadamente poco probable” que perdamos esta categoría en un corto o mediano plazo, indicó #Moodys. 

El país está en el #Top10 de países con mayor cantidad de inversión extranjera. https://t.co/N16dwOApXY","['Moodys', 'Top10']",2021-09-08 00:20:00
82,GobiernoMX,225,545,"No se descarta la vacunación contra #COVID19 de personas de 16 y 17 años, una vez que concluya el proceso de inmunización de adultos este 31 de octubre. 

En su momento, y sólo con base en evidencia científica, se podrá considerar la vacunación en personas de 15 años o menores. https://t.co/h1q3WzVCOd",['COVID19'],2021-09-07 23:20:00
83,GobiernoMX,3561,0,"RT @lopezobrador_: En este encargo tan honroso hay días buenos, muy buenos, malos y muy malos; hoy es un día de estos últimos. Me da mucha…",[],2021-09-07 22:55:37
